"cik_str","ticker","title"
1402371,"ELRA","ELRAY RESOURCES, INC."
1584480,"LAAB","Startech Labs, Inc."
1473490,"WSCO","Wall Street Media Co, Inc."
1518336,"DREM","Dream Homes & Development Corp."
1869467,"OP","OceanPal Inc."
847942,"STQN","STRATEGIC ACQUISITIONS INC /NV/"
1760764,"GMVD","G Medical Innovations Holdings Ltd."
1680378,"SNES","SenesTech, Inc."
1346655,"CMGO","CMG HOLDINGS GROUP, INC."
930245,"AASP","GLOBAL ACQUISITIONS Corp"
1416697,"BLPG","Blue Line Protection Group, Inc."
863678,"GCFFF","GOLDCLIFF RESOURCE CORP"
96699,"TCCO","TECHNICAL COMMUNICATIONS CORP"
1383394,"TEGY","TRANSACT ENERGY CORP"
764630,"USBL","UNITED STATES BASKETBALL LEAGUE INC"
925660,"FLXT","FLEXPOINT SENSOR SYSTEMS INC"
1680132,"CSUI","CANNABIS SUISSE CORP."
1543637,"NUMD","Nu-Med Plus, Inc."
1360442,"CBDS","Cannabis Sativa, Inc."
1806015,"CSLI","Critical Solutions, Inc."
915661,"GRLF","GREEN LEAF INNOVATIONS INC"
1580262,"RTON","Right On Brands, Inc."
827099,"CPWR","Ocean Thermal Energy Corp"
1508381,"BNKL","Bionik Laboratories Corp."
1342936,"AVOI","Advanced Voice Recognition Systems, Inc"
1443089,"WHSI","WEARABLE HEALTH SOLUTIONS, INC."
932021,"GTLL","GLOBAL TECHNOLOGIES LTD"
1640251,"WINSF","Wins Finance Holdings Inc."
1824293,"VLON","Vallon Pharmaceuticals, Inc."
792935,"GRST","ETHEMA HEALTH Corp"
1671132,"NUVG","Nuvus Gro Corp"
1661039,"TPTW","TPT GLOBAL TECH, INC."
1404935,"THCT","THC Therapeutics, Inc."
1407704,"BOTY","LINGERIE FIGHTING CHAMPIONSHIPS, INC."
869531,"ADGO","Advantego Corp"
1029125,"PBLA","Panbela Therapeutics, Inc."
1648903,"FIFG","First Foods Group, Inc."
1290504,"NUGS","CANNABIS STRATEGIC VENTURES"
1373690,"IRCC","Indigenous Roots Corp."
1043894,"EVTN","ENVIRO TECHNOLOGIES U.S., INC."
1616788,"LGYV","LEGACY VENTURES INTERNATIONAL INC."
1619096,"SNTW","Summit Networks Inc."
1171008,"ADMG","ADAMANT DRI PROCESSING & MINERALS GROUP"
1169138,"GBUX","GIVBUX, INC."
1689490,"NTPY","NetPay International Inc"
1286459,"AFOM","ALL FOR ONE MEDIA CORP."
1608092,"KITL","Kisses From Italy Inc."
1855621,"PRPS","Propellus, Inc."
728447,"EVOA","EVO Transportation & Energy Services, Inc."
1552189,"PLSH","PANACEA LIFE SCIENCES HOLDINGS, INC."
1485074,"FRZT","Freeze Tag, Inc."
1481241,"PSHG","Performance Shipping Inc."
752294,"ELST","ELECTRONIC SYSTEMS TECHNOLOGY INC"
1531477,"HADV","HEALTH ADVANCE INC."
1089815,"USNU","U.S. NeuroSurgical Holdings, Inc."
1574910,"RIII","RENAVOTIO, INC."
1104280,"SGBI","SANGUI BIOTECH INTERNATIONAL INC"
1358633,"SNBH","SENTIENT BRANDS HOLDINGS INC."
1319643,"LSMG","Lode-Star Mining Inc."
1539894,"AFHIF","Atlas Financial Holdings, Inc."
860543,"JKSM","Jacksam Corp"
1172178,"LBSR","LIBERTY STAR URANIUM & METALS CORP."
1685237,"TMRR","TEMIR CORP."
1615999,"NPTX","NEUROPATHIX, INC."
849997,"FECOF","FEC Resources Inc."
1805024,"AMHG","Amergent Hospitality Group Inc."
1599117,"MNTR","Mentor Capital, Inc."
1852707,"BFYW","Better For You Wellness, Inc."
1008653,"EMAX","Ecomax, Inc"
1078799,"MCOA","Marijuana Co of America, Inc."
856984,"USAQ","QHSLab, Inc."
1808898,"BNTC","Benitec Biopharma Inc."
1474167,"COSM","Cosmos Holdings Inc."
1368275,"WESC","W&E Source Corp."
1715819,"EMED","Electromedical Technologies, Inc"
1559172,"DPWW","DIEGO PELLICER WORLDWIDE, INC"
820771,"GFMH","Goliath Film & Media Holdings"
1086303,"HYBT","Heyu Biological Technology Corp"
894501,"GRHI","GOLD ROCK HOLDINGS, INC."
318299,"SRCO","SPARTA COMMERCIAL SERVICES, INC."
1422669,"VRSCF","VALTERRA RESOURCE CORP"
1612851,"PLYN","Palayan Resources, Inc."
811212,"THMO","ThermoGenesis Holdings, Inc."
811522,"QZMRF","QUARTZ MOUNTAIN RESOURCES LTD"
1093636,"ATYG","Saxon Capital Group, Inc./DE"
775057,"ALTX","ALTEX INDUSTRIES INC"
1856416,"ECGI","ECGI Holdings, Inc."
1300524,"AMIH","AMERICAN INTERNATIONAL HOLDINGS CORP."
1096768,"NUGL","NUGL, INC."
1465311,"ZICX","Zicix Corp"
1099814,"SVSN","STEREO VISION ENTERTAINMENT INC"
1350156,"PAXH","PREAXIA HEALTH CARE PAYMENT SYSTEMS INC."
1357459,"PALI","PALISADE BIO, INC."
1140586,"NFEI","NEW FRONTIER ENERGY INC"
1401835,"SRGZ","Star Gold Corp."
1404804,"OMTK","Omnitek Engineering Corp"
1940251,"RLLY","AMERICAS TECHNOLOGY ACQUISITION HOLDINGS INC."
1458631,"HALB","Halberd Corp"
1081938,"CPMD","CANNAPHARMARX, INC."
1530746,"KAYS","Kaya Holdings, Inc."
1162896,"CRKR","Creek Road Miners, Inc."
1693687,"MSYN","MS YOUNG ADVENTURE ENTERPRISE, INC."
1014111,"GLAE","GlassBridge Enterprises, Inc."
1874440,"LVCA","Victoria Lake, Inc."
1568628,"BQST","Bioquest Corp"
773318,"VRTC","VERITEC INC"
8328,"AMNL","Applied Minerals, Inc."
1610853,"HSDT","HELIUS MEDICAL TECHNOLOGIES, INC."
1405663,"IMAHF","I-Minerals Inc"
1421907,"TDNT","Trident Brands Inc"
1162283,"MGHL","MORGAN GROUP HOLDING CO"
1374881,"KSSH","Kingfish Holding Corp"
1540615,"PUGE","PUGET TECHNOLOGIES, INC."
1597892,"JRSS","JRSIS HEALTH CARE Corp"
1552358,"CGSI","CGS INTERNATIONAL, INC."
1683131,"FORZ","Forza Innovations Inc"
1295514,"MDWK","MDWerks, Inc."
1286768,"UVSS","UNIVERSAL SYSTEMS INC"
1145898,"CWNOF","CHINESEWORLDNET COM INC"
1512886,"NTRR","NEUTRA CORP."
1635136,"DUUO","DUO WORLD INC"
1722731,"FDCT","FDCTECH, INC."
51011,"ITDN","INTERDYNE CO"
1853718,"TEVNF","Tevano Systems Holdings Inc."
1946585,"BCNN","Balincan USA, Inc"
1439264,"BONZ","Bonanza Goldfields Corp."
1496383,"ILUS","Ilustrato Pictures International Inc."
928953,"PRLE","PILLARSTONE CAPITAL REIT"
1598773,"TKXHF","TRACKX HOLDINGS INC"
1561686,"SSET","STARSTREAM ENTERTAINMENT, INC."
1445467,"AVPMF","AVRUPA MINERALS LTD."
1300867,"ONCI","ON4 COMMUNICATIONS INC."
819926,"SEII","SHARING ECONOMY INTERNATIONAL INC."
352991,"AOXY","ADVANCED OXYGEN TECHNOLOGIES INC"
1125699,"DLYT","DAIS Corp"
1117228,"MMMW","MASS MEGAWATTS WIND POWER INC"
1569329,"YGYI","Youngevity International, Inc."
55234,"KENS","KENILWORTH SYSTEMS CORP"
1409446,"NHMD","NATE'S FOOD CO."
890725,"GSAC","GELSTAT CORP"
1085277,"SKVI","SKINVISIBLE, INC."
1065734,"TMLL","NEXPLORE Corp"
1321828,"DCLT","Data Call Technologies"
1267919,"SDVI","SIGNATURE DEVICES INC"
1342792,"WWSG","WORLDWIDE STRATEGIES INC"
1647170,"TAPM","Tapinator, Inc."
1098462,"MTLK","METALINK LTD"
1698370,"TRLFF","Maven Brands Inc."
1499275,"SANP","SANTO MINING CORP."
1535079,"MCCX","MCX Technologies Corp"
1649009,"SYTA","Siyata Mobile Inc."
862668,"ESMC","ESCALON MEDICAL CORP"
797564,"HSTC","HST Global, Inc."
1935435,"SSOF","Sixty Six Oilfield Services, Inc."
1559356,"IMUN","Immune Therapeutics, Inc."
1384365,"RDAR","RAADR, INC."
1652842,"URYL","TrueNorth Quantum Inc."
1872292,"RAKR","Rainmaker Worldwide Inc."
1517389,"JFIL","Jubilant Flame International, Ltd"
837342,"CORG","CORDIA CORP"
1669400,"VFRM","Veritas Farms, Inc."
896747,"ABMC","AMERICAN BIO MEDICA CORP"
1528172,"ENDV","ENDONOVO THERAPEUTICS, INC."
1373853,"NECA","NEW AMERICA ENERGY CORP."
1502966,"DIGP","Digipath, Inc."
1714379,"FCTI","FACT, Inc."
1763657,"OWVI","One World Ventures Inc"
1168663,"ANSU","AMANASU TECHNO HOLDINGS CORP"
1308569,"MLFB","MAJOR LEAGUE FOOTBALL INC"
1605331,"ABQQ","AB INTERNATIONAL GROUP CORP."
1301991,"SMME","SmartMetric, Inc."
1440799,"MMEX","MMEX Resources Corp"
1596062,"QBIO","Q BioMed Inc."
1530425,"ARRT","Artisan Consumer Goods, Inc."
1079282,"RIVU","Rivulet Media, Inc."
820608,"QTXB","QUANTRX BIOMEDICAL CORP"
726037,"WGEI","WINDGEN ENERGY, INC."
1880419,"FERN","Fernhill Corp"
1653606,"EHVVF","Ehave, Inc."
1412659,"RGIN","Regenicin, Inc."
1133798,"TXHG","TX Holdings, Inc."
1290658,"ITOX","IIOT-OXYS, Inc."
849636,"RSPI","RespireRx Pharmaceuticals Inc."
1346526,"ESPI","ESP Resources, Inc."
1286648,"GZIC","GZ6G Technologies Corp."
1552979,"NHLE","Nhale, Inc."
1108046,"AFPW","AlumiFuel Power Corp"
1627480,"PVNNF","PV Nano Cell, Ltd."
1393548,"CLIS","ClickStream Corp"
1114898,"WNBD","Winning Brands Corp"
1672326,"YUMAQ","Yuma Energy, Inc."
1598308,"GWHP","Global Wholehealth Partners Corp"
1017110,"GTHR","GENETHERA INC"
1399306,"BRBL","BrewBilt Brewing Co"
1420368,"DLTI","DLT Resolution Inc."
1761540,"SRUS","STRATUS CAPITAL CORP"
1680689,"BXXY","Boxxy Inc."
1304741,"CNGT","Cannagistics Inc."
1871181,"QLIS","Qualis Innovations, Inc."
1961,"WDDD","WORLDS INC"
1487931,"FSSN","FISION Corp"
1760026,"MSSV","MESO NUMISMATICS, INC."
825171,"HHHEF","37 CAPITAL INC"
1832761,"CRFTF","BC Craft Supply Co. Ltd."
1750777,"HWKE","Hawkeye Systems, Inc."
1581220,"XALL","Xalles Holdings Inc."
1704795,"BANT","Bantec, Inc."
1488501,"MSPC","METROSPACES, INC."
920990,"WOWI","METRO ONE TELECOMMUNICATIONS INC"
1619227,"CLOW","Cloudweb, Inc."
1681556,"GXXM","GEX MANAGEMENT, INC."
1407878,"DLOC","Digital Locations, Inc."
1409624,"HMLA","HIMALAYA TECHNOLOGIES, INC"
1498372,"IWAL","iWallet Corp"
1131903,"FCCN","SPECTRAL CAPITAL Corp"
1510247,"LFAP","LGBTQ Loyalty Holdings, Inc."
1077319,"SLCH","Spotlight Capital Holdings, Inc"
1579010,"LFER","Life On Earth, Inc."
811222,"CDIX","Cardiff Lexington Corp"
895287,"VMHG","VICTORY MARINE HOLDINGS CORP"
852447,"TPII","Triad Pro Innovators, Inc."
1875746,"XRXH","Entertainment Holdings, Inc./OK"
723533,"LWLW","Longwen Group Corp."
1568875,"ZNRG","Znergy, Inc."
1463459,"EMGE","Emergent Health Corp."
1695473,"GCAN","Greater Cannabis Company, Inc."
1287900,"TRXO","T-REX OIL, INC."
1409253,"NAFS","North America Frac Sand, Inc."
725929,"BTDG","B2Digital, Inc."
1871928,"LUXFF","Luxxfolio Holdings Inc."
1587476,"PSWW","Principal Solar, Inc."
1567388,"NINK","NAMI Corp."
768216,"LOGQ","Logicquest Technology, Inc."
81157,"PGAI","PGI INC"
1277575,"SCGX","SAXON CAPITAL GROUP INC"
745543,"PBAJ","PETRO USA, INC."
1533427,"PZOO","Pazoo, Inc."
1372954,"ATCC","Ameritrust Corp"
1571636,"OPVS","NanoFlex Power Corp"
1353406,"SNDD","RedHawk Holdings Corp."
1144879,"APLD","Applied Blockchain, Inc."
1310291,"BWVI","PSYCHECEUTICAL BIOSCIENCE, INC."
1735012,"IVST","Innovest Global, Inc."
894560,"BOTH","BIOETHICS LTD"
1121795,"GHST","GHST World Inc."
1449447,"ETNI","ENTEST GROUP, INC."
1431880,"PTAM","POTASH AMERICA, INC."
1058330,"ROAG","Rogue One, Inc."
869495,"DWOG","DEEP WELL OIL & GAS INC"
1158702,"TAMG","Transnational Group, Inc."
1506295,"VIZC","VIZCONNECT, INC."
1458023,"FKST","Flowerkist Skin Care & Cosmetics, Inc."
1614466,"DLCR","Kibush Capital Corp"
1355677,"MXSG","Mexus Gold US"
1138586,"XCRT","Xcelerate, Inc."
1483646,"BEGI","BLACKSTAR ENTERPRISE GROUP, INC."
1300938,"ABCE","ABCO Energy, Inc."
1165639,"CLTS","EARTH LIFE SCIENCES INC"
1416090,"IMII","INCEPTION MINING INC."
1500305,"SPGX","Sustainable Projects Group Inc."
1378125,"TOGL","Toga Ltd"
1284452,"MNVN","MONDIAL VENTURES, INC."
1530163,"SAML","Samsara Luggage, Inc."
1697935,"MAPT","MAPTELLIGENT, INC."
1822529,"TQLB","Torque Lifestyle Brands, Inc."
1582249,"RASP","Rasna Therapeutics Inc."
731245,"PDNLA","PRESIDENTIAL REALTY CORP/DE/"
1403674,"OMHI","Portage Resources Inc."
1025953,"NOVC","NOVATION COMPANIES, INC."
1227282,"SPOWF","Strata Power Corp"
1094032,"QDMI","QDM International Inc."
1703625,"BLIS","Treasure & Shipwreck Recovery, Inc."
1440280,"XTRM","EXTREME BIODIESEL, INC."
1472847,"HVCW","HARRISON VICKERS & WATERMAN INC"
1369128,"DIGAF","Digatrade Financial Corp"
1096759,"SNWR","Sanwire Corp"
813716,"CIRX","CIRTRAN CORP"
1813603,"HSTA","Hestia Insight Inc."
1863976,"AQUI","Aquarius I Acquisition Corp."
1737372,"SYSX","Sysorex, Inc."
918545,"BISA","BALTIC INTERNATIONAL USA INC"
1574553,"TRMNF","NEW WAVE HOLDINGS CORP."
1811999,"FMHS","FARMHOUSE, INC. /NV"
1343460,"MBLV","MobiVentures Inc."
1528760,"EXEO","Exeo Entertainment, Inc."
1104265,"GRSO","GROW SOLUTIONS HOLDINGS, INC."
1261002,"GNOLF","GENOIL INC"
1411057,"CHNC","CHINA INFRASTRUCTURE CONSTRUCTION Corp"
1622231,"BTIM","BOATIM INC."
1141788,"HDVY","HEALTH DISCOVERY CORP"
1381240,"GSRX","GSRX INDUSTRIES INC."
1388994,"CYDX","CYduct Diagnostics, Inc."
1637866,"DGWR","Deep Green Waste & Recycling, Inc."
1715032,"WTII","Water Technologies International,Inc."
1432290,"AWON","A1 Group, Inc."
1108248,"KNOS","KRONOS ADVANCED TECHNOLOGIES INC"
1528985,"INRE","Inland Real Estate Income Trust, Inc."
1569340,"CLCS","Cell Source, Inc."
1428389,"BLXX","Blox, Inc."
1421204,"RBSH","Rebus Holdings, Inc."
747435,"AHIX","ALUF HOLDINGS, INC."
1437476,"GSFI","Green Stream Holdings Inc."
1431074,"BRGO","Bergio International, Inc."
1558465,"PGAS","PETROGRESS, INC"
1413488,"CBGL","CANNABIS GLOBAL, INC."
1927077,"SNHO","SHONGHOYA INTERNATIONAL GROUP INC."
1572384,"PRCX","Phoenix Rising Companies"
882800,"PACV","Pacific Ventures Group, Inc."
1746563,"POTN","Diamond Wellness Holdings, Inc."
1382943,"PRED","PREDICTIVE TECHNOLOGY GROUP, INC."
1054274,"ADYX","Adynxx, Inc."
1159275,"KWBT","KIWA BIO-TECH PRODUCTS GROUP CORP"
1382112,"GMEV","GME INNOTAINMENT, INC."
831489,"SCRH","SCORES HOLDING CO INC"
1092802,"AURI","AURI INC"
1212787,"BMMCF","KBRIDGE ENERGY CORP."
1301838,"PMPG","Premier Product Group, Inc."
1864843,"ECAT","BlackRock ESG Capital Allocation Trust"
1427644,"QBAN","Telco Cuba, Inc."
1681941,"IFMK","iFresh Inc"
1230524,"CYAP","Cyber Apps World"
1500122,"NVGI","Noble Vici Group, Inc."
790273,"CONC","CONECTISYS CORP"
225211,"TGHI","Touchpoint Group Holdings Inc."
1530874,"CHNO","CLASSWORX INC"
1141964,"PCMC","PUBLIC CO MANAGEMENT CORP"
1451433,"NNRX","NUTRANOMICS, INC."
1464865,"GHMP","Accredited Solutions, Inc."
1124197,"AMLH","AMERICAN LEISURE HOLDINGS, INC."
1575142,"BDPT","BIOADAPTIVES, INC."
842013,"CGLO","Coro Global Inc."
59860,"GRMC","GOLDRICH MINING CO"
1431934,"OWCP","OWC Pharmaceutical Research Corp."
1590383,"RENO","RENOVARE ENVIRONMENTAL, INC."
1339205,"RKOS","Arkose Energy Corp."
1471781,"GTCH","GBT Technologies Inc."
1945619,"ECGR","Bellatora, Inc."
1507181,"MYHI","Mountain High Acquisitions Corp."
1456453,"WTKN","CLStv Corp."
1492091,"ASCK","AUSCRETE Corp"
894552,"EMDF","E Med Future, Inc."
1517681,"PPCB","Propanc Biopharma, Inc."
1334740,"UITA","Utilicraft Aerospace Industries, Inc."
811868,"ECDD","ECRID, INC"
1317839,"UMHL","Umatrin Holding Ltd"
1109504,"EPWCF","Empower Clinics Inc."
1765826,"BZRD","Blubuzzard, Inc."
1653876,"MMNT","MOMENTOUS HOLDINGS CORP."
1708410,"WINR","SIMPLICITY ESPORTS & GAMING Co"
1142790,"TAUG","TAURIGA SCIENCES, INC."
1389518,"CMGR","Clubhouse Media Group, Inc."
931059,"RNVA","Rennova Health, Inc."
1423723,"QHYG","QHY GROUP"
789318,"OBCN","CLANCY SYSTEMS INTERNATIONAL INC /CO/"
1397795,"BRRN","Born, Inc."
1823635,"ECXJ","CXJ GROUP CO., Ltd"
1655075,"AFIIQ","Armstrong Flooring, Inc."
1691430,"QNTA","QUANTA INC"
1011901,"WEBB","Web Blockchain Media, Inc."
1076262,"GSPT","Golden Star Enterprises Ltd."
1411036,"CLTH","CleanTech Biofuels, Inc."
1560905,"TRTK","TORtec Group Corp"
1023298,"ALPE","alpha-En Corp"
1106848,"EFIR","EGPI FIRECREEK, INC."
723733,"MUSS","MULTI SOLUTIONS II, INC"
1607549,"APPB","Applied BioSciences Corp."
58411,"LPHM","Lee Pharmaceuticals, Inc."
1776073,"CBDL","CBD Life Sciences Inc."
1929281,"BLFE","BioLIfe Sciences Inc"
1837774,"GIPL","Global Innovative Platforms Inc."
1373467,"VTXB","Vortex Brands Co."
1484703,"SFIO","Starfleet Innotech, Inc."
1370816,"FBCD","FBC Holding, Inc."
1510524,"GYST","GRAYSTONE COMPANY, INC."
1627611,"RETC","12 Retech Corp"
1613895,"BMXC","Bemax, Inc."
1073489,"CXCQ","CARDXX INC"
1486452,"MASN","Maison Luxe, Inc."
1163612,"PVEG","PACIFIC VEGAS GLOBAL STRATEGIES INC"
1372184,"NWYU","New You, Inc."
925661,"SECI","SECTOR 10, Inc."
1331275,"XCPL","XCPCNL Business Services Corp"
1407591,"MSTO","Masterbeat Corp"
883943,"CBKCQ","CHRISTOPHER & BANKS CORP"
1157817,"SITOQ","SITO MOBILE, LTD."
1556753,"DPSM","3D PIONEER SYSTEMS, INC."
93205,"LTDH","LIVING 3D HOLDINGS, INC."
1522787,"CYBF","Cyberfort Software, Inc."
1422768,"HLWD","Almost Never Films Inc."
1563536,"EQUR","E-Qure Corp."
1122742,"FERL","FEARLESS FILMS, INC."
772320,"CRXM","Gene Biotherapeutics, Inc."
1040850,"AGTK","AGRITEK HOLDINGS, INC."
1548240,"YEWB","Yew Bio-Pharm Group, Inc."
1384939,"BNCM","BOUNCE MOBILE SYSTEMS, INC."
1692981,"DIAH","DIAMOND HOLDINGS, INC."
1001463,"ACCA","Acacia Diversified Holdings, Inc."
1660839,"PXPP","Phoenix Apps Inc."
1443388,"GRYN","GREEN HYGIENICS HOLDINGS INC."
774415,"KRFG","KING RESOURCES, INC."
1430523,"VRUS","VERUS INTERNATIONAL, INC."
1043150,"EEGI","Eline Entertainment Group, Inc."
1429393,"TKLS","Trutankless, Inc."
1089531,"KGJI","KINGOLD JEWELRY, INC."
1045707,"MDIN","MedGen, Inc."
1375063,"SYNE","SYNTHESIS ENERGY SYSTEMS INC"
1477472,"AHFD","Active Health Foods, Inc."
1071272,"EAPH","EASTON PHARMACEUTICALS INC."
1413659,"WKLN","MainStreetChamber Holdings, Inc."
1493212,"PLSI","Phoenix Life Sciences International Limited."
932265,"FTEG","Integrity Health Corp"
1532926,"MNIZ","Gen 2 Technologies Inc."
1499855,"GTOR","GGTOOR, INC."
908256,"CSHEF","CHINA ENTERPRISES LTD"
1652866,"ABILF","Ability Inc."
1575420,"BIIO","Bionovate Technologies Corp."
1423579,"LEGX","LegacyXChange, Inc."
831378,"LVPA","LVPAI GROUP Ltd"
1786119,"EXCL","Excellerant, Inc."
884380,"KEGS","1812 Brewing Company, Inc."
1414043,"FDBL","Friendable, Inc."
1691906,"AGGG","ANTILIA GROUP, CORP."
1495028,"BSSP","BASELINE PRODUCTIONS, INC."
1552448,"ANFIF","Amira Nature Foods Ltd."
1450307,"COUV","CORPORATE UNIVERSE INC"
1569568,"LRDG","Lord Global Corp"
1591157,"GTEH","GENTECH HOLDINGS, INC."
1082027,"NEIK","NORTHSTAR ELECTRONICS INC"
1334589,"PLYZ","Plyzer Technologies Inc."
1797956,"RCMW","RCMW Group, Inc."
1697587,"INSD","Instadose Pharma Corp."
1603494,"LOGX","PeerLogix, Inc."
1368620,"CNNA","Cann American Corp."
1223533,"FRLI","Frelii, Inc."
1405660,"AIKO","Alternative Investment Corp"
1574186,"ZGSI","Zero Gravity Solutions, Inc."
1425203,"ASDN","Astro Aerospace Ltd."
1702541,"RIVX","RIVEX TECHNOLOGY CORP."
1886958,"YUKA","Yuka Group Inc"
1572317,"UNEQ","UNEEQO, INC."
1568905,"PRDEX","PREDEX"
1555085,"XWAMX","Western Asset Middle Market Debt Fund Inc."
1687898,"VCRRX","Versus Capital Real Assets Fund LLC"
1657249,"RDMR","Road Marshall, Inc."
1658520,"DSWR","OS Support, Inc."
1658551,"AMLX","Amylyx Pharmaceuticals, Inc."
1629205,"IVBT","Innovation1 Biotech Inc."
1776641,"QQCY","Green Grass Ecological Technology Development Co., Ltd."
1772028,"SCPS","Scopus BioPharma Inc."
1751156,"EIOAX","ELLINGTON INCOME OPPORTUNITIES FUND"
1816319,"LYT","Lytus Technologies Holdings PTV. Ltd."
1826376,"GSUN","Golden Sun Education Group Ltd"
1828098,"STKH","Steakholder Foods Ltd."
1823652,"EVEX","Eve Holding, Inc."
1820378,"TBLD","Thornburg Income Builder Opportunities Trust"
1158780,"PLUR","Pluri Inc."
1158399,"BRCNF","Burcon NutraScience Corp"
1342219,"NLSC","Namliong SkyCosmos, Inc."
1370496,"MDL","Medallion Resources Ltd"
1375793,"MLRT","Metalert, Inc."
1391135,"LIFD","LFTD PARTNERS INC."
1411690,"BNGO","Bionano Genomics, Inc."
1434389,"UNSS","UNIVERSAL SOLAR TECHNOLOGY, INC."
1481585,"GXXY","Galexxy Holdings, Inc."
1498547,"CMRF","CIM REAL ESTATE FINANCE TRUST, INC."
1000683,"BDRL","BLONDER TONGUE LABORATORIES INC"
945983,"CLMB","Climb Global Solutions, Inc."
799698,"LADX","CYTRX CORP"
1937737,"MLEC","Moolec Science SA"
1952202,"JR","JINRONG HOLDINGS LTD."
1893124,"ZAAG","ZA Group, Inc."
1900035,"FP","First Person Ltd."
1866816,"OLIT","OmniLit Acquisition Corp."
1855302,"AXH","Industrial Human Capital, Inc."
1856724,"BPAC","Bullpen Parlay Acquisition Co"
1857410,"IVCB","Investcorp Europe Acquisition Corp I"
1858912,"GDNR","Gardiner Healthcare Acquisitions Corp."
1860484,"RACY","Relativity Acquisition Corp"
1865389,"NPFD","Nuveen Variable Rate Preferred & Income Fund"
1867443,"CNGL","Canna-Global Acquisition Corp"
1873529,"KLC","KinderCare Learning Companies, Inc."
1874113,"REAI","Renewable Energy Acquisition Corp. /DE/"
1874981,"USAX","USA Acquisition Corp."
1880047,"ELSN","Eleison Pharmaceuticals Inc"
1880613,"DRCT","Direct Digital Holdings, Inc."
1828748,"ASFH","ASIAFIN HOLDINGS CORP."
1839360,"FAZE","FaZe Holdings Inc."
1852889,"IVCA","Investcorp India Acquisition Corp"
1853112,"GENQ","Genesis Unicorn Capital Corp."
1849288,"SVNI","Seven Islands Inc"
1836057,"BIGZ","BlackRock Innovation & Growth Trust"
1841800,"NOGN","Nogin, Inc."
1717976,"WEIB","Weiss Strategic Interval Fund"
1688487,"IDIV","Metaurus Equity Component Trust"
1665598,"RCCC","RC-1, Inc."
1674356,"TPTA","Terra Property Trust, Inc."
1639953,"SAGN","Sagoon Inc."
1766267,"SHMY","Synergy Empire Ltd"
1809587,"BEKE","KE Holdings Inc."
1801956,"CLRS","Claire's Holdings LLC"
1823634,"CTAQU","Carney Technology Acquisition Corp. II"
1816723,"GRFX","Graphex Group Ltd"
1383151,"UUP","Invesco DB US Dollar Index Bullish Fund"
1427437,"ETI-P","ENTERGY TEXAS, INC."
1479247,"USCI","United States Commodity Index Funds Trust"
1494891,"SRTS","Sensus Healthcare, Inc."
1496254,"LTAFX","Alternative Strategies Fund"
1522690,"GWGHQ","GWG Holdings, Inc."
1498233,"CPTN","Cepton, Inc."
1544400,"NFTN","NFiniTi inc."
1561032,"HTIA","Healthcare Trust, Inc."
1124959,"XSIAX","VOYA CREDIT INCOME FUND"
1817565,"FXCO","Financial Strategies Acquisition Corp."
1844300,"TRNY","Trinity Acquisition Corp."
1851266,"LFAC","LF Capital Acquisition Corp. II"
1863032,"TUFU","TradeUP 88 Corp."
1865249,"VACX","Vistas Acquisition Co II Inc."
1856114,"FTE","FAST Merger Corp."
1893325,"SCRM","Screaming Eagle Acquisition Corp."
1895597,"ICG","Intchains Group Ltd"
1898798,"PMBY","PostD Merchant Banque"
1915760,"HMNTY","Hemnet Group AB/ADR"
1925179,"SUPB","SUPERBAC PubCo Holdings Inc."
1875493,"CSLM","Consilium Acquisition Corp I, Ltd."
1876588,"ZIMV","ZimVie Inc."
1883788,"ATAK","Aurora Technology Acquisition Corp."
1885444,"KNSW","KnightSwan Acquisition Corp"
1872206,"LEDG","Ledger Acquisition Co"
1865533,"HORI","Emerging Markets Horizon Corp."
1865833,"ELEP","Elephant Oil Corp."
1853047,"HUDA","Hudson Acquisition I Corp."
1868775,"ASCA","ASPAC I Acquisition Corp."
1353615,"FXF","Invesco CurrencyShares Swiss Franc Trust"
1473844,"STEL","Stellar Bancorp, Inc."
1420800,"ENOV","Enovis CORP"
1538789,"JENGQ","Just Energy Group Inc."
1543418,"TMQ","Trilogy Metals Inc."
1518720,"BGTK","BIGtoken, Inc."
1589361,"WTRV","White River Energy Corp."
1624658,"ALNAQ","Allena Pharmaceuticals, Inc."
1690639,"VBNK","VersaBank"
1729678,"XALCX","BNY Mellon Alcentra Global Multi-Strategy Credit Fund, Inc."
1782941,"TIRX","TIAN RUIXIANG HOLDINGS LTD"
1767398,"MELT","Melt Pharmaceuticals, Inc."
1769256,"FLJ","FLJ Group Ltd"
1794942,"SKFG","Stark Focus Group, Inc."
1811623,"PXMD","PaxMedica, Inc."
1805087,"GLS","GELESIS HOLDINGS, INC."
1818605,"DISTU","Distoken Acquisition Corp"
1807794,"CRDO","Credo Technology Group Holding Ltd"
1062750,"SAPMD","SAIPEM S P A /FI"
1141284,"ASNS","ACTELIS NETWORKS INC"
1130889,"CNCL","CANCER CAPITAL CORP"
811830,"SOV","Santander Holdings USA, Inc."
849399,"GEN","Gen Digital Inc."
104894,"ELME","Elme Communities"
3197,"CECO","CECO ENVIRONMENTAL CORP"
1866907,"KETR","Keter Group SA"
